Word,Occurrences,TotalSteps
mortifying,2,12
ologies,1,7
consigned,1,6
errand,3,35
gravely,16,218
globes,1,3
scolded,10,137
honor,29,460
odors,1,29
pastry,1,28
profile,1,27
candle,1,26
vous,1,25
lapping,1,24
omitting,1,23
magnificent,1,22
risk,2,24
pining,5,45
jumped,3,24
anyones,2,28
sequel,1,17
promenaded,3,28
pencil,6,55
cutlasses,1,14
articles,4,40
nudge,2,14
nonsensical,3,33
prayed,4,41
glowered,3,25
gruffer,2,19
sum,10,144
hoping,32,452
engage,1,5
nod,18,242
dies,3,44
affection,10,189
like,591,10892
pilot,1,25
poised,1,24
devil,2,25
charlemagnes,1,22
infantile,2,26
disagreement,1,20
protests,1,19
exert,3,26
genteel,2,26
strained,3,30
discretion,4,39
nest,9,66
grind,3,26
bank,6,50
july,2,22
conferred,3,36
stick,3,39
startling,1,8
sun,32,357
specs,1,6
devoting,3,44
absorbed,28,433
downstairs,15,201
rich,61,870
earn,8,123
inhabitants,1,24
inveterate,1,23
bonnier,1,22
remainder,1,21
par,1,20
stormily,1,19
heartache,3,29
eclipsed,2,23
gingerly,1,16
atom,1,15
pictorial,1,14
size,2,17
juliet,1,12
highty,1,11
speaker,2,21
maneuver,2,23
ceased,5,33
kits,1,7
plainly,10,95
belshams,1,5
moil,1,4
stain,1,3
gayest,1,2
fed,8,71
flecked,1,21
blurred,2,21
breakneck,1,19
elsewhere,3,24
oppose,1,17
rivulets,1,16
herewith,1,15
breathes,1,14
flocks,1,13
billiards,2,20
tricky,1,11
vine,2,14
rail,2,10
mourned,1,8
sensitive,3,19
rapidity,3,31
stays,1,5
deserve,11,138
forgotten,26,292
duty,43,622
faces,38,537
annihilated,2,16
hunters,1,14
awoke,1,13
involved,2,15
whispers,3,21
parade,3,14
soap,3,14
dry,6,34
feeble,14,99
wicked,17,103
dahlia,1,5
pat,7,58
events,3,18
tongs,4,18
china,9,86
marmar,4,23
discipline,1,19
okay,1,18
callers,1,17
atop,1,16
wears,4,25
arches,2,19
memorial,2,17
dentists,1,12
lexicon,1,11
saleratus,1,10
sorting,4,28
circulated,2,18
stayed,6,53
health,16,172
fish,7,23
rain,16,250
ringlets,2,4
comfort,73,1021
can,258,3485
soar,1,27
stair,1,26
mornin,1,25
kids,2,26
bacchus,1,23
muttering,1,22
proposing,2,27
ridiculed,1,20
legal,2,20
rightly,4,34
braids,1,17
germany,6,66
defeating,1,15
ears,10,93
crutch,4,36
seed,2,13
boast,1,11
fiddlesticks,1,10
slate,4,12
opportunity,9,144
ones,48,639
talked,35,432
trying,99,1358
defied,4,34
power,26,479
carpet,6,95
chapter,53,1000
exhilarating,2,27
forming,3,28
carnival,1,24
murdered,1,23
cherishing,2,26
discomfort,2,25
bluntly,1,20
lightning,1,19
dandy,2,26
tinware,1,17
crisscross,1,16
wanderings,3,36
jour,1,14
gymnastics,3,36
distributing,1,12
paw,1,11
button,5,62
seventy,3,45
forgive,29,252
restore,3,18
primroses,1,6
training,4,54
approaching,5,69
cap,18,273
thou,16,357
pale,26,416
wrist,1,16
afire,3,19
bess,1,14
goal,1,13
76,1,12
conceal,4,23
pansies,4,18
remembering,16,89
moral,12,93
trimming,3,21
drab,2,15
mishaps,2,13
departed,21,195
gorgeous,7,63
perfect,26,305
fun,69,769
continuing,1,17
saintliest,1,16
mustache,1,15
meme,1,14
stomachs,1,13
enticed,1,12
wagon,3,15
prank,4,16
thus:,1,9
gainst,1,8
solemnity,2,10
husbands,5,32
pay,32,217
raven,1,4
nom,2,14
best,175,1817
tricks,1,1
mismanagment,1,20
unclasped,1,19
gather,3,22
damaged,5,27
affable,2,19
playmate,2,20
stupor,1,14
tries,5,23
christened,2,17
meager,1,11
sinner,4,40
fittest,2,20
envied,1,8
aggravating,1,7
summer,21,229
grudging,1,5
seventeen,8,59
feared,8,101
rent,2,12
afraid,81,1037
scornful,1,23
pertinacious,1,22
femme,1,21
actual,1,20
kernels,1,19
michelangelo,1,18
raphaels,2,20
earning,2,20
blossomed,3,33
weary,2,16
lotty,6,39
fencing,2,13
ruddy,4,24
muslin,4,28
fail,10,116
veil,7,64
inclined,4,35
gardiner,7,30
cat,9,47
fourth,4,34
africa,1,3
entry,3,23
set,93,1432
professorins,1,26
advisers,1,25
penmen,1,24
grimmer,1,23
bordered,1,22
blindest,1,21
ursa,1,20
queenstown,1,19
consider,6,42
popular,2,26
solve,1,16
germans,6,48
dispatched,3,21
dovecote,4,37
recommended,1,12
mashay,1,11
pouch,1,10
struggled,2,24
response,1,8
fur,2,11
irrepressible,5,72
spends,2,14
painted,7,98
gape,1,3
emerged,3,37
sewing,20,239
blooms,1,21
opy,1,20
brotherhood,1,19
chivalrous,1,18
problems,2,22
reprehensible,3,21
dive,2,21
seek,1,14
grubbing,2,15
gaily,7,46
sacque,1,11
drag,3,25
worked,19,152
lined,5,58
suppers,2,20
dances,4,40
wake,8,92
beths,52,634
venturing,1,3
expression,61,909
family,98,1563
raising,1,25
quarreled,2,26
praises,2,24
(he,1,22
flannels,1,21
philosophical,4,28
scandalous,1,19
meditate,1,18
belong,3,25
lose,10,82
keyhole,2,20
sleeping,2,26
splash,4,35
zigzagging,1,12
edgeworth,2,23
destroyed,2,15
sew,7,76
nor,39,459
distance,7,98
saying,86,1063
operatic,3,23
anguish,4,52
insult,8,123
could,362,6394
pleasure,46,845
thoughtless,1,15
promenades,2,16
villa,2,15
rocks,2,15
novelist,1,11
introduction,1,10
entering,2,14
bilin,1,8
responsibility,2,8
middling,1,6
palm,3,13
accepting,3,14
accomplished,12,78
demanded,10,76
seem,50,397
sniffs,1,28
sparrows,1,27
deeds,2,27
idiot,1,25
jubilant,1,24
abstracted,1,23
newcomers,1,22
harrow,1,21
giraffes,1,20
unkind,1,19
features,2,20
whistles,1,17
approached,3,24
heroines,1,15
steadily,4,34
grove,5,30
press,1,12
flame,2,19
twitted,1,10
enjoying,20,235
christopher,2,16
cavern,1,7
public,7,94
singing,11,108
wasnt,40,550
seen,55,780
left,95,1471
not,920,15074
asters,1,27
mourner,1,26
unconquerable,1,25
comeliness,1,24
crowns,1,23
preferring,1,22
quoted,1,21
speculated,1,20
soured,1,19
topics,1,18
peal,2,19
chanting,3,33
infinite,5,46
sleepin,1,14
monday,4,25
scribbled,6,50
colors,4,39
pardonable,3,36
fist,8,62
subject,23,224
precious,31,333
journey,12,121
spoiled,30,338
drummer,1,4
dead,24,305
fashion,24,332
fair,46,796
sweets,1,26
playtime,1,25
pursuits,1,24
unreasonable,1,23
draft,1,22
chesters,5,25
inexpressibly,1,20
nov,1,19
deceive,4,30
service,9,55
omnibus,4,37
advancing,1,15
degrading,1,14
breeze,1,13
minds,12,115
sympathizes,2,24
vigorously,2,23
humbly,5,62
disastrous,1,8
saucy,2,26
trifles,17,232
enters,1,5
exclaiming,9,113
angel,12,187
fancy,38,603
burdens,8,107
cruelty,1,23
sires,1,22
winters,1,21
dispelled,1,20
economy,1,19
unfeminine,2,23
freedmen,1,17
thirty,15,86
confinement,3,23
deaf,3,28
restored,2,22
planted,2,16
surely,6,50
fault,17,94
excited,22,156
coach,1,8
wilderness,6,81
bridges,1,6
bethy,4,37
answer,48,656
hugos,1,3
wanting,5,51
now,399,6422
legacies,1,18
chats,1,17
irresistable,1,16
illumination,1,15
sermons,4,20
shirking,1,13
belzoni,1,12
social,7,39
sipped,2,16
british,5,29
spacious,1,8
darling,5,37
garments,1,6
thoroughly,3,25
rendered,1,4
sore,6,48
saved,5,38
through,118,1298
steered,1,20
playfellows,1,19
patty,1,18
adventurous,2,21
reynolds,1,16
biddies,1,15
perverse,3,19
instinctive,2,14
graphic,1,12
pities,1,11
heroic,3,16
borrowed,6,29
gilding,1,8
thanking,2,18
married,40,377
thirds,1,5
sees,9,62
right,118,1197
hemmed,3,29
few,78,857
warehouse,1,20
secluded,1,19
defined,2,19
produces,2,19
samples,2,20
artlessly,1,15
charcoal,1,14
caresses,1,13
wrinkles,2,16
motto,5,29
utensils,1,10
fo,2,11
ferdinand,2,9
pounded,1,7
clothed,1,6
suit,37,357
accepted,12,127
held,40,435
tell,218,2392
another,121,1564
hospitalities,1,27
bagged,1,26
meditation,2,26
divulged,1,24
lunatic,2,25
jump,1,22
kirke,13,39
loyalty,4,33
traces,2,23
unromantic,3,36
homelike,6,68
summer),1,16
infallible,1,15
searching,1,14
indifference,4,52
nightcap,1,12
afflictions,2,21
sparkled,3,45
yesterday,11,118
fury,2,9
ease,16,136
linen,7,63
rodrigo,1,5
philter,2,5
example,11,130
losing,8,107
pray,16,262
believers,1,17
encircled,1,16
blissfully,3,19
gadded,1,14
promiscuous,2,17
viz,1,12
lock,3,13
soothing,5,29
objectionable,2,13
peas,1,8
anger,14,54
infirmity,1,6
kindnesses,2,15
watching,22,196
arms,43,453
write,41,467
contentedly,2,11
digest,1,18
ship,3,19
skillful,1,16
bribe,3,21
damages,1,14
duel,1,13
jove,3,24
accidents,4,26
frostbitten,2,11
scattering,1,9
donkey,2,14
rite,2,8
umbrella,21,195
severe,4,44
tired,62,570
two,144,1279
deal,57,545
other,168,2038
unceremoniously,1,19
undisturbed,1,18
salubrious,1,17
bobbing,1,16
dozens,2,20
premature,1,14
supplying,2,15
ancients,2,17
raisins,4,34
dreaded,4,24
movement,3,23
leaped,1,8
passages,4,25
wooing,4,39
ruse,1,5
masked,2,7
happily,8,77
brightening,5,34
grew,38,447
annihilation,1,21
lellywaiter,1,20
memorable,1,19
forests,1,18
inexpensive,1,17
puddle,2,22
scrambling,1,15
twigs,1,14
coast,1,13
blissful,7,40
frames,1,11
darted,2,18
correct,4,30
islands,2,17
struggles,3,19
calamities,1,6
rotten,2,14
admiration,13,122
wept,3,32
tread,3,14
important,19,166
fluently,1,33
forgetfulness,1,32
chubby,3,37
endowing,1,30
mouchoirs,1,29
straining,1,28
spritly,1,27
rumble,1,26
ruling,2,32
persevered,1,24
nephew,3,44
softhearted,1,22
boswells,1,21
lines,9,88
buffaloes,2,20
schools,1,18
ghost,8,103
jaunty,1,16
rummaging,4,55
wonderfully,5,63
chiny,1,13
earrings,3,14
loss,13,181
lasted,6,91
tuneful,1,9
fairly,5,58
rockets,2,31
expressions,2,34
danced,15,272
manage,14,274
cheeks,26,505
gilded,2,31
beth,414,7847
canvas,1,21
wrastle,1,20
efening,2,20
precipice,1,18
ambitions,2,18
resisting,1,16
battle,1,15
pretending,3,24
predicted,2,22
eagle,3,25
appreciated,2,19
nosegay,2,20
rush,6,43
praised,6,41
draw,19,165
ride,12,132
offer,24,267
chrysanthemum,1,4
stitched,2,19
lost,45,639
advised,8,119
capitals,1,21
guise,1,20
citron,1,19
untrue,2,19
cleaning,1,17
deluded,1,16
supply,5,27
panacea,1,14
geese,5,22
padlocks,1,12
sorrows,4,24
manor,1,10
downfall,2,17
blighted,5,52
hell,20,186
delight,22,227
thick,12,135
airs,12,98
army,11,67
didnt,186,2473
each,88,1234
nets,2,28
insensibility,1,26
reproaching,2,28
danneckers,1,24
rue,1,23
punch,1,22
knelt,1,21
repent,2,25
missis,1,19
herbs,1,18
laboring,3,32
combs,1,16
sahara,1,15
helm,1,14
hysterics,2,21
supplied,7,76
engaging,3,34
situation,1,10
[the,1,9
snatched,3,26
seized,7,96
listened,17,253
saddened,1,5
taller,1,4
done,136,2177
dear,262,4611
giving,27,516
twilled,2,20
abuses,1,18
discreet,2,18
repair,1,16
veiled,1,15
occupation,1,14
disorderly,1,13
scribbles,1,12
rosebuds,1,11
intelligence,1,10
flapping,4,15
rudest,1,8
reverses,1,7
remarks,10,64
moments,8,63
failed,13,134
gallant,7,63
beautiful,50,537
stopped,39,384
uneasily,1,29
duet,1,28
trifled,1,27
corked,1,26
bhaer,78,293
waked,3,34
appreciate,1,23
demure,2,28
looker,1,21
murillo,1,20
archangels,1,19
rosyfaced,1,18
meadows,2,20
dived,2,18
lifelong,1,15
swiftly,1,14
crosspatch,2,24
sucking,2,28
brushing,2,26
confidant,3,26
stuck,9,83
velvet,8,118
columbus,2,20
quarts,4,40
leaving,29,487
elbows,5,67
single,11,189
jolly,23,389
rug,5,68
protect,1,29
edge,1,28
orderly,1,27
significance,2,27
progressing,1,25
dashwoodss,1,24
martyrdom,1,23
titles,2,25
distinguish,2,27
impetuous,3,37
slapped,1,19
telltale,1,18
primming,1,17
solace,3,28
fiercely,2,22
alighting,1,14
oak,1,13
rowed,4,38
martin,2,30
fleetly,1,10
slight,7,56
martyr,3,40
convulsed,6,60
downs,1,6
cave,3,7
amusement,12,147
red,50,683
help,187,3272
bad,73,1145
vivid,1,21
lowest,1,20
vigorous,1,19
moons,1,18
saves,1,17
neds,1,16
works,12,56
comfortably,6,40
trimmed,4,25
pressed,6,39
gazing,2,22
sort,70,655
preachy,1,9
housewifely,5,53
grinding,1,7
frown,7,80
kept,71,924
unconsciously,9,118
lark,5,61
keeps,14,200
from,356,6011
cinder,1,18
rigid,2,19
pitied,3,19
elbow,1,15
choice,2,15
fineness,1,13
reminisced,1,12
socks,3,25
handing,3,27
pushed,6,35
longlegs,1,8
follow,4,23
ravishing,2,17
luxuriously,4,38
comforter,2,13
captives,1,3
airy,5,35
boats,9,102
committed,1,22
intent,2,22
resign,1,20
pere,1,19
concern,2,23
travelers,1,17
tapped,2,18
fide,2,16
alike,4,33
stronger,4,32
wrinkled,3,29
pattern,3,26
copied,6,50
petreas,1,9
accidently,1,8
caressed,5,55
scrabble,5,43
bag,14,170
forehead,22,277
kissing,5,38
produced,21,314
clothes,25,353
scrapbooks,1,24
impetuousity,1,23
falling,7,40
levee,1,21
hesitated,2,24
disapprove,1,19
protest,1,18
theyre,1,17
rested,10,68
sobs,1,15
exploit,1,14
hounds,1,13
chokes,1,12
difference,6,40
temptation,7,60
composing,1,9
success,28,307
scandalizing,1,7
subside,2,25
quilt,1,5
humble,16,221
uneven,3,29
east,3,27
lovely,69,1091
naughtiest,1,33
emotional,1,32
uprightly,1,31
ceaseless,1,30
depravity,1,29
placidly,2,34
tarantella,1,27
gentlemens,1,26
sepia,1,25
devotion,9,67
procrastination,1,23
nothin,2,25
adieu,3,36
roller,2,25
returning,9,87
guards,2,23
locked,6,58
ubiquitous,1,16
lettuce,2,16
grocerman,1,14
mend,7,65
drawn,6,82
admire,14,185
suspected,4,58
tableaux,1,9
poorhouse,1,8
toil,2,30
pinch,4,54
sending,6,78
women,44,969
table,96,1748
youngest,2,31
we,543,10965
stitch,1,29
endow,1,28
pothooks,1,27
mossy,2,29
eyelids,1,25
sausage,1,24
unnaturally,1,23
sentiment,5,43
housemaid,1,21
omen,5,42
earnestly,7,50
buttonholes,4,38
characteristically,1,17
rebelled,3,29
worldly,10,107
demon,2,26
approve,9,105
evenings,6,76
tires,1,11
insisted,12,144
property,7,77
scrambled,4,60
maid,11,118
mottoes,1,6
obliging,4,60
travels,2,10
stole,3,26
minded,14,272
run,34,651
truer,1,20
oar,2,20
reckless,1,18
viol,1,17
readily,2,17
doings,2,17
distinction,1,14
advantages,1,13
babies,36,244
hereafter,2,20
slaves,1,10
anxiously,7,32
blowing,3,22
monstrous,1,7
deportment,3,28
complained,4,24
blundering,2,19
horrified,3,30
cloak,11,79
young,279,3707
guinea,1,26
toys,1,25
(coupe),1,24
rousseau,1,23
librarians,1,22
espagne,1,21
teddyism,1,20
chimney,4,28
framed,2,23
baptized,1,17
defended,3,32
crotchety,2,18
surrounds,1,14
abundant,2,17
sacrifice,5,32
slung,1,11
puff,2,23
following,9,69
original,5,42
lapse,2,25
showing,11,102
vicar,2,6
offered,28,331
choking,1,3
used,91,1378
sight,42,592
roosted,1,34
healthily,1,33
testify,1,32
waken,1,31
hardening,1,30
concert,2,32
virtuously,2,29
undoing,2,29
preached,4,35
disquiet,1,25
psyche,1,24
pepper,1,23
brocade,1,22
nurses,2,33
chickens,2,25
uninvited,1,19
pony,1,18
passage,1,17
commendation,2,27
unlocking,2,32
beds,3,33
june,7,72
cymbal,1,12
motion,5,82
rushing,5,77
frizzled,2,10
fortunate,6,100
snap,2,29
candles,1,6
mice,3,35
treat,14,175
easy,41,796
cry,45,932
darkened,3,42
fields,1,23
crowing,1,22
festooned,1,21
liberte,1,20
faraway,1,19
horribly,1,18
passports,2,23
pungent,1,16
cumbered,1,15
inconsistent,1,14
stampede,1,13
hospitals,2,15
faltered,3,15
dodge,1,10
turquoise,4,12
arsenicum,1,8
pensively,2,8
draws,2,20
stitches,4,50
answers,6,94
parcel,6,75
rides,5,61
tumultuous,1,1
barriers,1,32
redress,1,31
socratic,2,33
dranpa,3,34
priests,1,28
lashes,1,27
astray,1,26
ambling,1,25
i),1,24
weapon,1,23
sentences,2,23
profit,2,27
audacity,5,59
level,2,20
decorous,3,43
towels,1,17
picket,1,16
foreign,11,133
hurrah,1,14
listener,2,30
wardrobe,3,24
tire,3,46
therefore,10,139
tempered,5,65
daintily,2,14
deserted,9,145
breath,29,368
floor,20,309
scene,18,263
tranquility,2,13
castanets,1,2
agree,17,295
required,1,20
hegel,1,19
countermanded,1,18
housewife,2,18
preserves,1,16
suspension,1,15
ungentlemanly,1,14
dame,1,13
(if,2,13
calico,2,20
repaid,2,20
gracious,5,49
wife,37,387
below,11,92
bought,11,93
grecian,2,16
legs,15,211
begin,34,381
firmly,7,89
dont,543,6916
tempting,2,19
preserver,1,17
reversed,1,16
inwardly,1,15
fearfully,1,14
rouse,2,19
shouts,1,12
abused,1,11
1861,1,10
fits,6,38
diver,2,9
reduced,2,16
impatiently,8,80
shutting,3,13
arent,13,107
years,62,597
looked,240,2706
plenty,23,233
veins,1,25
unprotected,1,24
aggressor,1,23
enchantment,1,22
personable,1,21
morbid,2,21
prophetess,1,19
dutiful,3,25
insists,2,21
expedition,2,21
extended,1,15
picnics,2,21
fuss,4,30
supposed,6,67
queens,3,26
mansion,5,46
wakes,3,27
artistic,16,201
mail,5,51
speed,3,35
whispered,32,389
hid,14,188
simmering,3,36
surprise,40,648
having,97,1512
impetuosity,1,26
paradisiacal,1,25
tendencies,1,24
beggar,2,25
mon,1,22
pawing,1,21
correspondent,1,20
millionaires,1,19
flesh,3,26
straws,1,17
fust,2,17
sacred,7,57
ungratefully,2,19
musingly,1,13
ancestors,1,12
dear:,1,11
echoed,3,33
cleaned,3,29
(here,2,9
washington,13,132
instinct,5,66
petted,7,88
favorite,25,308
beard,6,82
disagreeable,6,65
faint,7,89
declarations,1,21
division,1,20
peinte,1,19
rampant,2,22
inspected,1,17
plaster,3,18
chambers,1,15
hamlet,2,15
awake,11,54
main,1,12
strokes,1,11
relations,3,24
fold,6,54
stricken,5,46
accident,7,52
walk,41,422
comforted,14,138
roll,5,55
slender,3,33
goose,8,74
the,7509,108732
recamier,1,18
genoa,1,17
demoralized,1,16
emmanuel,1,15
mays,6,19
blemishes,2,14
sintram,1,12
volume,2,15
estelle,2,11
continually,3,27
expressing,2,19
mop,5,27
reached,11,77
wall,10,88
particularly,18,166
ungentle,1,3
world,97,1101
need,61,764
backward,1,20
deference,1,19
cigars,2,21
steadfast,1,17
coblentz,1,16
swallow,2,20
solitude,3,22
atonement,1,13
depended,3,18
bangs,7,26
depends,4,21
bred,7,48
exasperating,3,25
questions,20,159
shouldnt,23,177
sprite,1,5
treasure,7,58
trapdoor,1,3
sintran,1,2
undine,2,12
flank,1,28
countenances,1,27
buoyancy,1,26
thrust,1,25
tuddy,1,24
beings,4,36
hire,4,32
nobler,1,21
(im,1,20
transfixed,1,19
intend,16,134
recover,9,66
braid,2,25
choked,1,15
rejoicing,5,45
scarcely,1,13
everywhere,8,97
weak,8,79
rolled,8,72
tender,62,932
proceeding,4,63
walked,37,498
hysterical,1,6
expectancy,1,5
folded,14,239
audience,12,126
miss,110,1796
go,394,7389
mist,1,24
weal,1,23
beggarmaid,1,22
difficulties,3,24
faulty,2,21
glacial,1,19
statement,1,18
infuriated,1,17
unlimited,1,16
impulse,6,38
wills,5,43
generously,3,26
handling,1,12
pigs,2,18
hilltops,1,10
wristbands,2,22
token,1,8
mens,1,7
humbled,1,6
attentions,4,52
heidelberg,2,18
apt,8,92
ironed,1,2
clutching,2,4
impressions,2,26
inelegantly,1,24
ills,2,26
flirts,1,22
eer,1,21
purchases,1,20
chop,2,22
warnt,1,18
tomato,1,17
hopped,2,26
bay,3,32
scuttled,1,14
stake,3,15
picnic,4,33
until,8,94
litter,1,10
scandalized,6,52
intense,3,33
bound,9,93
miserable,10,161
beside,30,448
pillows,5,51
nearest,4,64
soldier,4,59
comfortable,35,550
unfailing,2,22
wean,2,21
purchaser,1,19
philosopher,3,26
distinguishing,1,17
innocents,1,16
mantalini,1,15
contradictory,1,14
parched,1,13
budding,3,31
defender,1,11
agitated,3,26
grown,17,107
deeper,2,22
consciousness,6,49
bouquet,5,41
bonbons,3,9
dinnertime,1,4
capitally,6,67
small,59,810
marching,3,15
burrs,1,25
clarens,1,24
graduating,1,23
practicability,1,22
koblods,1,21
lucifer,1,20
prickly,3,32
blackbird,2,22
neckar,1,17
coats,1,16
wrappers,1,15
uses,2,17
lofty,2,26
likenesses,1,12
jungfrau,2,12
pooh,1,10
poplin,2,10
arrested,4,33
persuasions,1,7
damp,4,21
flutter,6,52
kittens,7,60
goblins,1,3
pages,9,97
him,782,11942
tracts,1,17
lucid,1,16
indefatigably,1,15
catholic,2,15
brisk,6,23
tipsy,2,18
helplessness,1,11
establishment,4,27
clashing,2,18
blossom,5,43
vanity,9,68
gutter,1,6
mastered,2,17
princesses,4,28
shovel,1,3
nursed,4,40
shooting,1,1
enfant,1,16
antoinettes,1,15
gallery,1,14
limb,2,17
fancywork,1,12
corroberate,1,11
deliciously,1,10
seashore,2,17
lots,4,34
services,3,27
breasts,2,14
parading,1,5
coins,1,4
almost,30,344
stir,9,69
happiest,10,105
exceeded,1,17
spreadeagle,1,16
naughtiness,1,15
uproar,2,16
graduate,1,13
bethys,1,12
muffin,1,11
tuckers,1,10
(though,1,9
sailors,1,8
minister,2,8
faults,9,53
dilapidated,4,26
belief,4,41
upset,11,58
carpentery,1,2
wear,39,274
sniffing,1,31
endeavoring,1,30
greener,1,29
dood,1,28
unavailing,2,31
gathers,1,26
remove,1,25
maintop,1,24
preserved,2,29
dutifully,3,31
apologize,1,21
signed,2,21
gloom,3,27
distasteful,2,31
freshmen,1,17
boat,10,116
beef,4,32
complaints,2,21
heavily,2,27
arrayed,1,12
pastoral,2,23
sorrow,35,591
possessing,3,13
nineteen,4,55
hardly,16,212
musical,5,68
picked,10,151
under,91,1641
sock,8,122
rude,13,170
proper,43,822
ragamuffins,1,14
insinuation,1,13
fruitless,1,12
humanity,1,11
invigorating,1,10
slow,5,19
cartoons,1,8
belied,1,7
brick,2,8
condemns,1,5
lime,3,6
grave,23,121
nightcaps,2,5
allow,14,85
schiller,1,22
wiser,3,25
paragraph,1,20
untasted,1,19
cleaner,1,18
decorums,1,17
brain,3,28
savest,1,15
hoarse,2,23
hammock,3,15
shortcomings,1,12
pecks,1,11
prize,8,87
hardness,2,23
throw,7,77
compliment,9,106
tickled,1,6
shake,24,278
tight,14,145
finished,24,272
his,1118,18138
when,708,11425
garten,2,21
desponding,2,20
frowns,1,18
teutonic,2,21
allude,2,18
bones,2,19
ornamented,1,14
liberty,7,42
hit,5,32
croquet,6,22
bears,8,71
breast,6,49
momma,1,8
bonfire,2,8
debt,5,41
charming,40,454
lace,13,130
friends,81,881
beginning,23,325
nearly,41,555
owners,1,15
composer,2,15
degree,3,17
partook,1,12
correcting,1,11
unseemly,1,10
stroked,2,14
turvy,7,45
bitter,24,150
cousins,4,25
ends,7,54
grandfather,35,308
daughter,25,254
mocking,1,2
guide,3,25
motives,1,12
lennoxs,1,11
digress,1,10
weaknesses,2,13
bookkeeper,1,8
disappointing,1,7
motherish,1,6
remodeled,2,10
warming,3,6
feather,3,20
glowing,1,2
than,346,2855
assistant,1,19
mercifully,2,19
pointers,1,17
tended,1,16
crowned,2,19
dependable,1,14
ocean,2,19
unwary,1,12
tramp,3,27
boaz,1,10
outlive,1,9
temptations,7,60
limes,12,18
aisy,2,19
accompanied,5,51
colored,20,197
pilgrim,3,31
because,135,1635
poor,163,2243
suspecting,1,17
bales,1,16
worlds,1,15
bouncing,2,16
annoy,2,16
maltreated,1,12
imperious,2,14
quieted,4,17
dispirited,1,9
classical,2,15
slave,7,54
adelon,2,7
lending,3,16
eats,2,11
managed,10,107
steps,14,112
doing,56,609
littler,1,26
reflections,1,25
sprawled,1,24
shrines,1,23
bitten,1,22
randal,4,37
arrange,4,23
indulgence,3,35
station,2,26
illness,3,23
contribution,2,23
plummy,2,22
cage,5,39
omelet,1,13
pane,1,12
sailed,6,65
continues,2,25
kings,16,166
second,23,261
informal,1,7
exactly,19,304
eve,5,63
excitement,14,180
been,274,4729
pious,2,21
myself,90,1694
que,1,20
undeniable,1,19
commencement,1,18
assuage,1,17
severely,2,18
bridling,1,15
trifling,4,22
cracked,1,13
convenience,1,12
mite,3,24
offended,13,70
lull,6,60
startled,8,53
doom,3,27
thy,3,30
glow,7,93
nature,24,334
broke,25,294
ha,9,97
sisterly,7,109
statuesque,1,28
hobby,1,27
underscored,1,26
sprays,1,25
helter,1,24
chuckling,1,23
wifes,2,29
ripen,3,30
clears,1,20
conscious,6,63
whereat,3,37
pang,1,17
jubilee,2,21
(one,1,15
buttonhole,3,35
tyrant,2,14
laying,6,69
tragic,10,138
winding,4,55
club,12,20
favor,16,227
nowhere,2,29
defend,3,42
rebellious,4,62
sallie,42,454
dragged,4,47
brew,1,2
wonderful,10,109
outgrow,1,31
devout,1,30
legend,1,29
tinas,1,28
grovelers,1,27
delusive,1,26
garcons,1,25
convert,1,24
absorb,2,26
blushy,1,22
jubilation,1,21
emphatically,2,23
salver,1,19
blesses,1,18
patchwork,2,18
shunned,1,16
impromptu,4,36
local,1,14
rudeness,1,13
false,2,20
breach,2,21
blimber,1,10
depth,1,9
wistfully,9,101
sprain,1,7
creaked,1,6
ankle,3,30
despond,2,31
maynt,3,25
matter,43,815
that,1836,35152
waters,1,18
limp,1,17
investigating,1,16
poorest,1,15
roved,2,19
titania,1,13
beer,5,16
questioning,1,11
growled,1,10
movements,2,13
neuralgia,1,8
granddaughter,1,7
bore,18,121
robbed,1,5
preparations,5,34
serious,13,109
suggestive,6,63
crying,27,244
consist,1,27
thence,1,26
davises,1,25
devour,1,24
principles,2,24
contributor,1,22
blower,1,21
clue,2,26
consequence,1,19
professor,58,418
highborn,1,17
tending,1,16
planning,3,27
breathless,1,14
petticoat,1,13
unspoken,1,12
rinse,1,11
rome,8,83
ruinous,2,20
bees,4,41
josyphine,1,7
alarm,2,14
dearly,14,116
silk,30,274
splendid,58,712
were,519,7221
he,1501,25006
pilgrimss,1,22
discouragingly,1,21
timely,1,20
pitching,1,19
gratify,1,18
cloudless,2,23
perilously,1,16
murmuring,3,27
tragically,3,25
lovering,4,18
horses,13,76
comings,2,20
consent,6,52
triumphal,2,15
loud,12,90
rascal,1,7
quickly,23,209
imagined,9,105
last,138,1799
door,89,1059
niminy,1,2
wont,175,2606
evermore,1,17
machine,1,16
muscle,1,15
individual,1,14
thatched,1,13
tend,2,16
relaxed,4,20
troops,1,10
doos,1,9
chasing,1,8
jupiter,3,17
refresh,5,32
skilfully,1,5
hammered,1,4
nan,2,4
imitate,5,45
remind,13,105
reaping,1,19
due,1,18
sped,1,17
posture,1,16
comprehension,1,15
cardcase,2,15
total,2,14
bewilderment,3,25
emphasis,1,11
complexion,2,11
estimable,2,10
weight,3,24
steeds,1,7
ancient,4,28
bracelet,3,20
infringed,1,4
swollen,2,8
distracting,3,15
remembered,25,271
betrothed,1,25
midi,1,24
apparent,1,23
flattery,1,22
route,1,21
captains,1,20
martha,1,19
meadow,1,18
groaning,1,17
babys,4,29
consoler,1,15
curiously,2,22
turf,3,23
gingham,1,12
