Word,Occurrences,TotalSteps
contributor,1,12
consequence,1,11
highborn,1,10
tending,1,9
planning,3,14
petticoat,1,7
unspoken,1,6
rome,8,50
ruinous,2,12
josyphine,1,3
silk,30,151
he,1501,12426
pilgrimss,1,13
discouragingly,1,12
timely,1,11
pitching,1,10
gratify,1,9
murmuring,3,16
tragically,3,16
lovering,4,11
rascal,1,5
last,138,787
door,89,493
niminy,1,2
wont,175,1386
machine,1,8
muscle,1,7
individual,1,6
tend,2,8
relaxed,4,11
troops,1,3
doos,1,2
skilfully,1,1
reaping,1,10
posture,1,9
cardcase,2,9
bewilderment,3,13
complexion,2,7
weight,3,13
steeds,1,4
ancient,4,18
bracelet,3,13
infringed,1,1
betrothed,1,12
midi,1,11
apparent,1,10
flattery,1,9
route,1,8
captains,1,7
martha,1,6
groaning,1,5
curiously,2,9
gingham,1,3
exchanged,3,12
study,28,137
rustic,1,7
carpeted,1,6
career,1,5
venerable,5,12
sobbing,7,17
invention,3,8
parlor,40,158
applied,1,11
fearful,3,12
measures,2,11
dazzling,2,11
doins,1,7
precipitately,5,22
orders,7,31
cherished,8,43
lauries,49,314
lamps,3,10
stagger,1,1
log,2,10
boarding,1,8
hustling,1,7
indulge,6,22
propped,2,6
duties,10,28
literary,9,39
independence,8,37
feeling,121,723
block,1,7
manager,1,6
liveliest,2,6
lovable,2,6
merrycle,1,3
susie,3,4
cups,6,10
compartment,1,12
manages,1,11
parti,1,10
rakish,1,9
oppress,2,12
englishwoman,1,7
spun,3,9
pans,1,5
affairs,12,60
grateful,39,232
particle,10,66
eating,10,74
adoration,2,12
squeal,1,10
cheerfulness,3,14
raged,1,8
warningly,2,9
approvingly,5,21
parliamentary,1,5
crisp,1,4
scarum,3,17
ho,2,7
manner,51,409
almonds,1,15
submit,2,15
laden,1,13
rhythmic,1,12
frenchman,3,15
romp,1,10
pondering,1,9
promising,4,20
wheedlesome,4,19
tail,5,23
cones,3,7
squeak,1,4
winkle,7,15
lesson,24,186
dishes,9,54
opener,1,7
deck,2,7
magnanimous,1,5
(a,1,4
stale,2,5
vitals,1,2
must,126,593
ditto,3,10
moaned,1,7
mold,3,10
stains,2,8
bride,8,27
accused,3,13
angrily,3,11
brush,4,17
mole,1,14
regretting,1,13
unconditional,1,12
eminently,1,11
preposterous,1,10
eliott,2,10
beach,3,14
charter,1,7
forethought,3,14
bitterness,6,26
portentous,1,4
outside,10,57
younger,10,53
conquer,5,24
hamburg,1,12
subterranean,1,11
respecting,1,10
gif,12,42
artless,3,14
attribute,1,7
lovelier,1,6
guarded,1,5
using,2,13
lavished,2,4
carriage,21,98
evidently,14,67
quadroon,2,13
unfitted,1,11
den,3,12
witnesses:,1,9
ebony,2,12
perturbed,3,15
amiss,4,20
lifeless,2,11
marred,2,12
potion,1,3
wood,9,45
which,611,5026
garcon,1,12
hardhearted,1,11
inherited,2,13
guidebooks,1,9
gravity,5,21
waits,2,13
late,35,114
shower,7,30
angels,11,70
amys,78,510
read,117,802
please,88,686
surmount,1,17
walled,1,16
delightsome,1,15
stalk,1,14
unpinned,1,13
coil,1,12
healths,1,11
lor,1,10
picking,7,42
plunged,2,15
count,13,54
lincoln,2,7
scold,5,38
elated,1,4
twelve,13,102
tent,6,42
provide,2,17
retiring,1,16
benediction,1,15
azalea,1,14
allayed,1,13
specimen,1,12
conscientious,1,11
succeeding,3,13
lugged,1,9
president,7,22
surveying,7,43
happening,2,11
close,26,186
groaned,6,41
express,15,144
parts,13,91
sooner,10,107
vaguely,1,15
luster,1,14
subjects,2,16
nargerie,1,12
urged,2,16
(i,1,10
intentions,4,20
creamy,1,8
newspaper,5,24
lot,5,24
tossing,5,24
failures,7,42
ferrule,1,3
happened,34,262
else,42,368
omniboos,1,13
requiem,2,13
nymph,1,11
ignorance,1,10
des,1,9
stirring,3,18
symptoms,2,8
angelo,1,6
plumfield,8,68
unworldly,3,12
lattice,1,3
five,27,187
curse,2,8
cowley,1,8
thrice,1,7
burial,1,6
bearlike,1,5
venture,5,11
lingy,1,3
rubbish,11,28
nose,35,99
jo),1,12
rippled,1,11
coattails,1,10
stifling,1,9
subjective,1,8
principle,1,7
punching,1,6
sweep,4,15
suppressed,4,12
low,28,142
ornament,7,37
gowns,10,46
sheaf,1,8
wool,1,7
climate,3,8
beseeching,1,5
healthy,6,16
cabalistic,1,3
sword,3,8
forgot,52,220
goods,1,16
circumspection,1,15
usurper,1,14
transparent,3,17
overwhelmingly,1,12
dangerous,3,15
twittery,1,10
swore,1,9
devereux,2,9
pacify,1,7
order,38,226
dew,3,21
zara,11,23
real,31,240
party,55,407
atmosphere,5,46
tireless,1,12
harrowing,1,11
indulging,1,10
intruder,2,13
sabbath,2,12
dished,1,7
straw,2,9
princess,3,14
unexpected,12,58
consents,1,3
hurt,29,159
opened,36,255
plaid,1,11
daisies,3,14
enjoys,2,10
unfledged,1,8
airing,4,16
enter,4,10
prettiest,3,10
assumed,7,27
bidden,2,7
soberly,15,99
sweet,69,484
relatives,1,9
cease,1,8
trample,1,7
darning,2,7
ornaments,6,15
eagerness,1,4
mute,3,15
artfully,2,7
goodbye,13,72
collection,1,11
betsey,1,10
risked,1,9
turban,1,8
wooden,5,23
git,2,7
able,14,75
yellowish,1,4
appalling,2,10
badly,6,37
voice,99,712
freshness,1,10
stockinged,1,9
scholars,1,8
powerlessness,1,7
unjust,4,12
polka,3,10
waved,15,52
capped,2,6
fall,28,164
id,95,602
sheltered,1,13
subsiding,1,12
johnsonianly,1,11
farewell,5,22
circumstances,5,19
forbid,2,12
quilted,1,7
lump,3,17
rear,1,5
windmill,1,4
glycerine,1,3
showed,29,225
backs,3,14
secretly,3,11
overdoing,1,8
wholesome,8,24
droning,1,6
rapture,14,60
vanish,2,7
given,48,282
wrong,34,225
if,894,6981
womenfolk,1,12
fuel,1,11
texts,1,10
embroidered,1,9
currants,2,9
youthful,4,21
whereby,1,6
correspondence,2,11
associate,3,9
jenny,6,15
sack,1,2
fighting,4,7
outtalked,1,9
gods,7,20
milder,1,7
spare,3,10
crumples,1,5
sworn,1,4
console,7,28
kneeling,5,17
represented,3,14
mentioning,1,10
provoke,1,9
meals,3,14
amusing,4,19
provocation,2,8
affections,6,35
encyclopedia,1,4
shadow,21,134
rooms,16,92
between,32,265
palms,2,10
murder,2,9
propitiate,1,7
studies,2,8
giver,2,10
forever,19,87
seems,29,159
ill,242,1328
shone,7,38
insignificant,1,7
homilies,1,6
unearthly,2,8
twitched,1,4
cherie,1,3
gives,11,40
plain,20,96
ripples,1,10
interruption,1,9
fireside,1,8
jell,2,8
pressure,1,6
pines,2,6
astonishing,3,13
breaking,5,21
aloud,11,43
called,86,444
scotts,3,14
bereft,3,15
pricks,1,10
nile,1,9
deepened,1,8
greatcoat,4,10
fulness,1,6
barber,1,5
bills,5,22
voraciously,1,3
pets,1,2
im,389,2369
north,1,12
echo,3,13
grotto,1,10
spark,1,9
lovelornity,3,11
mantle,2,8
porcupine,1,6
samphire,2,6
tupman,5,8
laced,1,3
napkin,4,14
in,2445,16122
elephants,1,11
ristori,1,10
gull,2,10
brute,3,15
hurrycanes,1,7
ardor,3,9
contrite,1,5
instructive,2,5
deggerredation,1,3
implored,3,11
christmas,38,149
privilege,1,12
pertinaciously,1,11
hampton,2,11
birth,2,10
profanation,1,8
gasp,2,12
community,1,6
talisman,3,15
complain,9,38
vanishes,1,3
finding,25,170
being,144,1021
reality,1,13
scatterbrain,1,12
impulsive,1,11
pedestrians,1,10
aggrieved,1,9
impracticable,1,8
curtsies,1,7
thankfully,1,6
implied,1,5
spinster,3,18
splitting,2,4
reserved,2,13
glad,97,698
reclaim,1,10
blase,1,9
encamped,1,8
revolutionary,2,8
alarming,2,7
dangerously,2,9
lingering,2,10
remotest,2,10
artistically,3,12
hiding,4,22
reverse,1,12
gypsies,1,11
waves,2,12
prejudices,2,12
curtis,3,10
jacket,3,14
brief,4,20
hush,10,43
managing,2,13
bare,6,32
hide,22,166
is,795,6366
island,1,9
herein,1,8
sunsets,1,7
stocked,1,6
pictures,16,42
ruins,5,19
early,43,187
soul,41,243
it,2455,15660
confine,1,11
farming,1,10
humblest,1,9
whence,2,9
judgment,1,7
easiest,1,6
chap,2,7
nathaniel,1,4
lovingly,2,7
stuff,12,51
weather,18,96
rifling,1,9
gaiety,2,9
alpine,1,7
probably,7,19
dumbly,1,5
hockey,1,4
secured,2,9
taught,21,122
fairies,2,4
edibles,1,10
powerless,1,9
char,1,8
comparing,1,7
dozed,1,6
ceasing,1,5
jelly,15,76
admittance,1,3
blithe,4,26
crumpled,5,34
painless,1,15
vanishing,2,16
promenade,5,23
tablecloths,1,12
terms,3,16
hearties,1,10
expressed,5,28
gesture,15,75
fib,5,31
bonnets,3,21
announce,1,5
taste,22,193
watch,34,308
comes,50,484
put,210,2230
heartier,1,8
tidings,2,8
chat,1,6
bark,1,5
studied,6,25
discovery,8,32
stern,7,23
speaking,17,85
pipers,1,11
profane,1,10
indolence,1,9
daggers,1,8
mortyfied,1,7
allusion,1,6
basement,1,5
curiosities,1,4
sour,9,50
immensely,12,62
festivities,1,1
owing,2,20
metaphysics,2,20
esteemed,1,17
fie,1,16
nevvy,2,20
cloth,1,14
poppy,1,13
20th,1,12
reporting,1,11
curb,1,10
gasped,1,9
alarmingly,2,15
note,32,178
sweetest,15,127
gesticulate,1,5
smallness,1,4
understand,33,397
birthdays,1,2
papa,21,256
frightening,1,10
chillon,1,9
stamp,2,9
posts,1,7
barn,2,10
theory,3,7
fame,6,21
borrow,7,25
cakes,2,10
windows,11,45
valrosa,5,11
kant,1,6
painting,1,5
bonfires,1,4
laces,2,5
envy,9,19
hammering,3,8
improves,1,8
hymnbook,1,7
beads,3,9
(which,1,5
cure,9,32
sincere,13,63
gentleman,94,451
liked,88,506
bargain,8,12
models,3,6
vanished,20,48
something,177,555
boyish,16,61
bequeath,1,17
grooms,3,18
prance,1,15
mentioned,3,18
reposeful,2,17
colds,2,16
talks,8,38
equestrian,1,10
tenderer,1,9
tyrannical,1,8
weeks,16,141
whole,51,404
joys,9,87
sing,17,174
household,12,143
idea,48,566
hold,47,581
foundations,1,11
gabbling,2,11
hazed,2,10
bars,3,14
patted,3,17
remark,9,44
hole,6,22
potions,3,6
blast,1,3
dozen,26,151
dropped,23,174
brightness,1,14
acknowledging,1,13
emaciated,1,12
chateau,5,24
lordliness,1,10
scratched,2,15
object,8,28
riotous,4,25
doubtful,2,8
curiosity,14,56
headache,7,25
muffings,1,3
sensible,26,213
games,4,22
pictured,1,7
canada,1,6
bushes,3,9
arrangement,9,28
reply,21,72
impressed,7,30
ittle,1,1
congregate,1,11
sink,1,10
entrenching,1,9
mamas,1,8
strangest,1,7
fantastically,1,6
fern,2,12
suburb,1,4
gate,21,94
corner,41,222
looking,177,1080
calmer,1,21
beholders,1,20
handled,1,19
icily,1,18
female,1,17
homemade,2,18
professors,9,59
reliving,1,14
aching,6,33
mortally,3,30
secures,1,11
curl,6,38
thunder,3,25
scrape,10,62
silvery,5,45
witchs,1,6
charms,5,43
roof,9,103
therell,3,37
rattled,2,20
stretched,7,96
dreamers,1,11
lumber,1,10
upholsterer,1,9
reader,5,19
climb,5,17
unspeakable,2,9
unsatisfactory,2,9
explosion,3,15
adventures,9,44
forlornly,3,16
cellar,6,27
enthusiasms,1,16
reside,1,15
gingolf,1,14
sharpened,2,14
wonderschones,1,12
votre,1,11
thickly,1,10
coupe,1,9
mores,1,8
unexpectedly,4,21
regrets,3,19
drum,1,5
goes,30,201
merrier,1,3
ach,2,15
destruction,2,9
trickling,1,14
owed,2,15
dashwood,15,26
shaved,1,11
northbury,2,13
rembrandt,1,9
ninepence,1,8
september,1,7
welcomes,1,6
resentment,2,6
imps,1,4
grim,8,51
modestly,5,22
take,202,1731
maritime,1,9
goats,1,8
ponies,5,13
grin,1,6
abrupt,2,6
shipbuilding,1,4
deed,1,3
lucky,6,30
collecting,3,10
bushel,1,15
boldest,1,14
reveries,1,13
invents,1,12
undiminished,1,11
rook,1,10
neatly,4,19
wardrobes,1,8
earned,7,33
easier,11,62
pluck,1,5
heliotrope,2,7
wretch,3,16
array,8,68
fit,30,242
corsica,1,9
asylums,1,8
uncontrollable,1,7
crayon,2,7
accounts,7,24
november,3,9
chirp,3,13
yankees,3,4
elder,8,33
retaliate,1,12
submitted,2,13
hardened,2,11
tapping,3,17
friendliest,3,16
meal,2,11
civil,3,19
shivering,1,5
virtue,12,76
sins,8,52
either,19,149
room,120,1007
airily,1,17
heights,1,16
duration,1,15
pecked,1,14
risks,1,13
sorely,4,23
gambled,1,11
hatbrims,1,10
tumbles,1,9
improved,14,110
sewed,7,41
disobedience,1,6
halfway,2,11
imp,2,15
muttered,13,116
there,388,4331
likes,28,320
attentively,1,12
companionless,1,11
prevoking,1,10
extravagance,2,13
fix,1,8
complicate,1,7
introduced,11,44
hunger,1,5
shoulders,19,92
mean,83,451
lying,13,76
jo,1247,9232
confectionery,1,17
swimmingly,1,16
winged,3,18
appealed,1,14
views,3,21
presented,4,20
breathlessly,3,15
limeless,1,10
stand,23,123
spasm,1,8
excellent,16,101
russet,2,8
dividing,1,5
mrs,244,2277
warmly,12,124
lecture,25,277
shook,41,478
marplot,2,10
eloquence,6,15
resolute,3,12
wider,2,9
cryin,1,5
ignominious,1,4
bending,3,13
custom,2,9
thinks,7,37
guided,1,9
haunting,1,8
partake,3,12
namely,1,6
enlivened,2,9
snub,3,7
snows,1,3
bread,27,108
better,169,1153
regent,1,11
droll,11,28
heaviest,1,9
stamina,1,8
overdo,1,7
corned,1,6
base,2,11
style,27,165
natural,36,268
studying,13,106
loving,41,342
desperation,2,9
cushions,2,8
root,1,6
espied,1,5
conceited,2,5
dora,2,4
crept,9,31
act,23,121
hopeless,1,12
charred,1,11
tudors,1,10
meat,2,11
handles,1,8
pieces,3,13
hobbling,1,6
christ,1,5
mutter,1,4
river),1,3
oui,1,2
eyed,9,48
fiction,2,11
prosing,1,9
wheedle,2,10
employing,1,7
holy,1,6
sociable,4,21
deep,16,82
caricatures,2,6
renouncing,1,2
tiresome,2,8
nails,1,15
humming,3,16
skeleton,1,13
imperial,1,12
monstrosities,1,11
perseverance,1,10
job,2,10
burney,1,8
weds,1,7
ruche,1,6
modesty,1,5
dislike,2,14
furnish,1,3
cloud,7,55
rolling,3,24
fanned,1,11
pleasurable,1,10
downward,1,9
misses,3,13
deer,4,14
welcomed,4,22
loose,2,10
owes,1,4
regain,1,3
snowy,5,13
amazement,6,32
shoot,1,7
jokingly,1,6
bask,1,5
headless,2,8
highness,1,3
crimson,5,20
break,16,75
grudge,1,9
involuntarily,4,14
merci,1,7
twinkled,3,13
coolness,1,5
crinkle,2,5
apollyon,3,8
motherly,22,117
improve,3,14
embraced,1,15
cause,9,24
elderly,1,13
phlegm,1,12
savings,2,16
carol,1,10
occasionally,9,48
inquired,6,24
tarlatan,2,16
yet),1,6
sailing,1,5
curtains,11,64
necessary,15,132
bed,53,485
labels,1,1
wifely,1,14
viper,1,13
satirizing,1,12
insinuatingly,1,11
dried,3,16
polly,14,34
orange,7,33
resentful,3,23
condemning,1,6
spoils,2,15
body,9,78
visible,2,9
bee,4,26
wreck,3,17
mushrooms,1,11
subjected,1,10
partners,1,9
appreciation,1,8
sighing,2,9
bull,1,6
respected,6,27
recess,6,13
pronounced,12,48
tumbled,11,68
wouldnt,94,636
babydom,1,12
rowers,1,11
time),1,10
uniform,1,9
depend,4,20
pitying,2,12
buying,7,42
beg,21,142
tumbling,10,73
label,2,12
our,151,1250
father,144,1420
admirers,2,10
standard,1,8
darker,1,7
initiated,1,6
chandelier,2,8
curlpapers,1,4
tattling,1,3
potatoes,3,4
stories,33,169
teething,1,9
disported,1,8
incurred,1,7
devised,1,6
rosary,5,9
commisary,1,4
absently,5,29
roderigos,1,2
out,484,2416
succeeds,1,9
pillars,1,8
refusing,2,10
bass,1,6
belles,2,6
overflowed,1,4
pleases,2,10
lively,32,112
home,273,1260
encounters,1,12
dissoluble,1,11
buttoning,2,12
childhood,1,9
bodies,1,8
dawdling,3,17
stalwart,2,8
phalanx,1,5
title,2,6
untoward,1,3
mont,2,9
crop,10,55
overlooking,1,11
flock,9,23
majesty,1,9
mullet,2,9
arrive,4,20
prudently,3,18
uncommonly,7,31
add,9,46
glory,4,28
become,16,121
usually,17,144
slice,1,13
completely,2,13
benevolent,2,12
tedium,1,10
concealed,4,20
punctuation,2,12
refill,1,7
daisy,25,153
unmanly,2,10
tempestuous,2,13
rope,3,19
eyes,208,1686
peacemaker,1,1
allegory,1,11
disconsolately,1,10
ogre,1,9
obscure,1,8
yankee,4,20
grain,2,11
browns,1,5
promoting,1,4
blundered,5,33
visit,12,74
strangers,7,45
roaring,1,9
divinely,2,9
sprightly,2,10
animal,1,6
lucretias,1,5
catastrophe,1,4
respectability,1,3
seaweed,1,2
delivered,4,16
constitution,2,9
instructions,1,7
sobriety,1,6
grassy,1,5
missed,11,42
danger,11,42
harmless,6,21
breakfast,19,73
vagaries,1,10
argue,2,10
womanhood,3,12
hurrying,4,13
shortest,1,6
tale,8,35
ink,10,44
means,18,104
maria,2,9
jos,111,709
fists,1,15
excavated,1,14
lamenting,2,16
troublous,1,12
irresistibly,2,16
crow,3,22
justly,1,9
interrigation,1,8
mcflimsey,1,7
differed,1,6
fess,4,20
scraping,1,4
consolingly,3,25
meant,43,401
awful,11,91
sonorous,1,4
fans,2,5
nodded,12,16
mercy,17,40
prospects,1,9
spectator,1,8
cling,3,11
bulletin,1,6
cuffs,1,5
voyage,3,14
mornings,2,7
boxes,6,20
oldest,9,39
ein,1,11
marie,1,10
toughness,1,9
enthusiastically,1,8
dreamed,6,26
upper,4,14
dirty,12,70
burned,15,65
merits,2,10
piled,7,48
nine,13,93
whetted,1,5
shirts,1,4
lengthening,1,3
these,96,279
nests,2,6
tarts,1,12
unambitious,1,11
vooing,1,10
million,3,14
hummel,5,12
crackers,1,7
retreats,1,6
displeased,5,20
week,43,219
joy,20,138
cold,39,268
talk,62,530
speculating,1,12
denied,2,13
idiotic,2,11
indignantly,5,19
outfit,2,11
smoother,1,7
fairy,14,72
cruel,10,60
witches,1,4
weird,1,3
chair,51,397
tall,32,302
visibly,1,11
mankind,3,13
outward,2,10
admired,18,59
neighborhood,5,24
pleased,21,99
shriek,1,5
slipping,2,7
dressed,23,177
outright,5,33
opinion,14,138
loseth,1,8
halifax,1,7
obstinate,1,6
honors,1,5
celebrate,1,4
sinking,1,3
poverty,18,87
mood,9,43
germanic,1,15
baseness,1,14
protectingly,1,13
whiff,1,12
magnified,1,11
hilarious,2,11
stamps,2,11
threatens,1,8
powdered,3,19
himself,112,576
poison,2,11
change,58,365
first,157,1184
shrieking,1,2
head,187,1704
harvest,3,12
victor,1,9
editorial,2,9
council,2,8
gymnastic,1,6
beaten,3,11
weep,7,22
doesnt,61,222
bureaus,1,2
herself,245,1464
batch,1,8
properest,1,7
feature,3,12
utter,18,64
word,105,427
thank,74,341
talking,37,194
childish,5,29
sown,1,12
villas,1,11
compelled,2,12
hopping,2,11
bath,2,11
image,2,13
authority,1,6
guns,2,6
wander,2,12
wore,24,132
explaining,1,2
remember,53,367
professorin,2,12
exiles,2,12
diminutive,1,9
christendom,1,8
bight,1,7
brim,1,6
nations,3,14
bothering,2,6
elfin,1,3
occasions,8,56
pleasant,83,614
wilful,1,17
spells,2,18
gallop,1,15
coiffure,1,14
indecorous,1,13
fluttered,2,16
dose,1,11
seeable,1,10
calklate,1,9
reprovingly,3,23
author,3,23
untidy,1,6
whim,2,13
posies,2,16
finest,6,44
brought,52,498
jerked,1,1
tousle,1,10
playmates,1,9
scandalization,1,8
boggled,1,7
marsch,5,20
hayes,3,7
newcomer,3,12
lectured,4,16
pathetically,1,2
tray,2,11
handsomer,1,10
matron,2,11
betray,5,16
(grace),1,7
buckles,1,6
examine,6,22
quenched,11,61
entire,8,51
lemonade,6,36
seemed,160,1292
heal,1,12
overtakes,1,11
ices,1,10
mellow,3,17
treating,2,9
merchant,1,7
fete,4,15
busied,2,9
oven,2,5
whip,2,11
staring,21,126
cheerful,28,204
priscilla,1,13
welcoming,1,12
manageable,1,11
tooted,2,13
swan,2,10
license,1,8
piles,3,20
housework,2,13
brookes,12,44
regularly,4,14
serenade,4,22
moon,3,14
work,153,1100
prophesy,1,11
gloss,1,10
novice,1,9
naughties,1,8
dread,6,30
exult,5,19
follies,2,9
thus,4,21
ignored,2,9
browsed,1,2
instead,32,188
fickleness,1,11
greenhouse,1,10
oasis,1,9
precipitating,1,8
mysteries,2,9
worm,1,6
torment,4,22
butterfly,2,9
smoothed,9,48
irresistible,6,36
mindful,1,1
bided,1,16
arbor,1,15
whit,1,14
connoisseur,1,13
dresser,1,12
heap,4,18
addition,3,19
rebuked,2,13
lawn,4,21
twinkle,4,26
strange,10,70
untold,1,5
brood,3,23
worn,27,280
colt,5,36
over,355,4186
hearer,1,14
dozing,1,13
andersons,1,12
peony,2,12
clearing,1,10
la,11,38
safe,28,118
seven,12,58
copying,1,6
trudge,2,15
present,31,207
uncomfortable,16,118
dresses,7,40
nobody,20,170
anemones,1,15
miscellaneous,1,14
forgave,3,16
effects,1,12
quartermaster,1,11
gentlemans,1,10
directly,4,25
yesm,1,8
bump,1,7
relent,2,15
hidden,9,48
together,80,743
rolls,2,7
anyone,61,507
hear,77,846
wheat,1,7
despised,2,7
prizes,1,5
coffin,1,4
water,23,55
nun,1,2
sisters,75,292
heat,1,7
revelling,1,6
chamberlain,1,5
palettes,1,4
needlework,2,7
smitten,1,2
aback,1,1
paced,1,11
slide,1,10
seclusion,1,9
masters,2,9
stumbling,1,7
chuckle,1,6
bowed,8,21
blunt,10,33
exquisite,2,8
gave,132,689
decidedly,30,179
dispatch,1,12
distrust,1,11
shamefully,1,10
wort,1,9
disconsolate,1,8
park,4,13
napoleon,3,14
hoisted,1,5
oaks,2,9
possess,4,23
helps,5,34
enduring,2,12
engineering,1,13
educate,1,12
revolved,1,11
perfection,3,13
misery,3,15
dream,7,30
knight,15,54
clothespin,1,6
molasses,1,5
prepared,10,69
examined,6,21
gifts,15,130
shoe,5,43
lustily,1,17
kicking,2,18
jealously,1,15
coasting,1,14
gangway,1,13
sarcasm,1,12
alway,1,11
evelina,1,10
submissive,5,31
utility,1,8
lecturer,1,7
meets,1,6
invalids,4,26
ivanhoe,1,4
nursery,10,125
wheres,8,85
treasures,8,94
nut,1,8
herculaneum,1,7
feasible,1,6
lectures,3,10
tame,2,8
irish,5,19
broom,6,11
houses,6,26
enforce,1,10
decently,1,9
devilish,1,8
prodigies,1,7
reboiled,1,6
banquet,1,5
arch,3,12
interruptions,1,3
resented,3,14
speech,36,178
lisped,1,6
sprung,1,5
foliage,1,4
critical,2,4
especially,32,42
did,420,1067
descending,1,13
scalded,1,12
castoff,1,11
tucked,8,31
chasseed,2,13
flash,6,33
foolish,15,60
generous,13,64
odor,2,11
interchanged,1,4
bashfulness,6,36
die,20,159
english,26,272
sips,2,8
denoument,1,6
drift,1,5
decanters,1,4
suspicion,4,16
knocks,2,8
comb,1,1
dismiss,1,7
somber,2,7
coolly,2,7
distilled,2,6
anxieties,1,3
attention,7,20
dig,5,20
bumped,2,10
lemon,1,8
frantic,1,7
revive,1,6
relish,8,31
brooch,2,7
flask,2,4
part,52,291
chits,1,1
supposing,1,11
barouches,1,10
psalms,1,9
estate,2,12
habit,1,7
beacon,1,6
thieves,1,5
extreme,2,9
eruption,1,3
grumpy,2,5
come,274,1594
harrys,1,11
strewn,1,10
gulls,2,11
oddities,2,11
cymbals,1,7
mosquitoes,1,6
giant,2,8
owe,7,32
listening,7,29
carnelian,3,4
dreadful,44,201
elector,1,7
(twins),1,6
sir:,1,5
shop,4,9
pathetic,16,66
someone,23,110
swing,4,19
ramped,1,14
reinforcement,1,13
thundercloud,1,12
hunting,2,12
saucer,1,10
masks,1,9
joined,8,48
bower,5,27
finery,2,15
awkward,5,40
paradise,9,84
shrug,6,47
stockings,6,38
twenty,36,416
hebe,1,5
blossoms,1,4
dim,7,16
festive,5,14
unsettled,4,13
loverlike,1,12
dogskin,1,11
links,1,10
portion,2,10
loyal,2,12
hairs,1,7
billiard,2,7
grandmother,4,27
bushy,3,21
uncomfortably,2,6
today,32,200
genius,19,177
ragamuffin,3,14
counterfeit,1,11
ironing,2,11
outskirts,1,9
worsted,4,16
shot,3,14
secrecy,1,6
basely,4,19
grumps,1,4
mischief,19,133
high,33,254
brightened,5,24
frosty,1,15
treasured,2,16
spaces,1,13
covert,1,12
court,2,14
stubble,1,10
mercury,1,9
lightly,3,15
hattie,1,7
fred,51,269
meeting,8,43
pupils,4,32
rings,6,28
various,13,118
wishes,16,119
instruments,1,12
southern,1,11
covers,2,12
pathetique,1,9
molehill,1,8
undo,1,7
mopes,1,6
dote,1,5
reef,1,4
free,19,68
goodness,11,37
maternal,16,131
repinings,1,7
generally,1,6
timidity,1,5
foam,1,4
hedge,11,21
show,65,272
about,458,2087
evasions,1,10
stouter,1,9
dis,1,8
quakey,1,7
hopelessly,1,6
wondered,10,48
threatened,3,8
unkindly,1,3
cursed,1,2
own,183,1054
atoned,1,10
grammar,3,11
brickbats,1,8
fragrance,2,11
errands,8,21
doth,1,5
creature,16,74
declaring,4,14
unsatisfied,1,2
drawer,4,25
mouchoir,1,9
coalbin,2,9
treatment,1,7
authors,4,13
created,3,10
chattered,6,17
sprained,1,3
mature,2,9
into,258,1756
lausanne,1,14
confirmed,2,15
democratic,1,12
headdress,1,11
bookcase,2,11
stupidity,1,9
twig,2,9
foremast,1,7
george,3,13
glossy,1,5
unlocks,1,4
leather,2,15
softly,29,259
valley,7,67
alluding,1,17
victory,1,16
pressures,1,15
liverpool,1,14
homeliest,1,13
discoveries,3,21
drawers,1,11
wal,1,10
didoes,1,9
grieve,2,12
magpies,2,14
faith,14,114
resolutely,2,18
frequent,11,92
overcame,1,3
goodies,1,2
usual,39,439
goodnight,2,10
rosettes,1,8
buxom,1,7
atone,4,15
teatime,2,7
bacon,1,4
sympathizing,2,10
nicknames,1,2
demoiselle,1,1
fuller,1,11
sage,1,10
wan,1,9
politeness,2,10
desperately,8,25
mud,11,49
moods,3,15
exercised,2,10
self,28,177
hood,6,29
ma,3,17
revelation,1,9
chastened,1,8
quaker,2,8
derisive,1,6
(alas,1,5
floated,3,9
needs,12,39
graceful,11,50
really,63,332
readiness,2,9
allows,1,7
horror,2,7
rabbit,1,5
cordial,11,42
overlooked,1,3
centaur,1,2
signs,10,56
departs,1,13
recall,1,12
foreboding,1,11
reasons,2,13
dreads,1,9
duckling,1,8
striking,4,16
promptly,5,21
parents,9,45
scrubbing,3,10
disturb,7,41
lullaby,2,12
mug,2,13
decree,1,18
kensington,1,17
consequences,1,16
simpler,1,15
triumphs,2,18
fervent,2,18
packed,3,20
twin,2,18
meetings,1,10
hapless,1,9
(she,1,8
tremendous,5,32
cutting,3,16
hairpins,3,21
afterward,24,256
war,7,64
me,751,9244
thinking,35,475
schuberts,1,16
hotels,1,15
bacheldore,1,14
sentimentally,1,13
flo,18,53
advertise,1,11
diamonds,5,26
lovingest,1,9
nodding,5,25
dowdy,3,18
estates,1,6
reward,17,126
wintry,4,22
fashioned,14,106
givin,1,2
was,2033,21536
hacks,1,11
sell,6,18
studio,2,10
wickets,2,9
avenger,1,7
moody,9,48
wished,18,86
dots,1,4
encouraging,4,21
wild,25,172
asunder,2,12
hook,1,16
wile,1,15
demosthenes,1,14
probability,1,13
snapped,2,15
related,1,11
satin,4,22
blunders,1,9
landscape,3,17
cooks,2,16
comic,2,7
rubbers,6,17
sheep,3,14
middle,16,98
hob,1,2
fret,10,76
fleecy,1,3
despondent,5,8
penny,8,17
abbey,1,11
amiability,1,10
hostess,2,10
pull,11,40
mum,5,18
shore,10,48
