Word,Occurrences,TotalSteps
praise,22,89
sane,1,5
identical,1,4
replenished,1,3
swept,8,18
mouse,5,17
intelligible,1,6
turner,2,6
flickering,1,4
hove,1,3
heir,3,12
plate,11,38
tripping,1,5
project,2,5
manly,5,11
hint,5,16
sang,23,70
famously,1,11
images,1,10
anywheres,1,9
congratulating,3,12
aggravated,3,11
cooled,3,13
education,4,24
queerest,1,4
evolutions,1,3
cot,1,2
drink,9,56
softer,1,5
sickroom,1,4
myrtle,1,3
assure,7,17
replied,50,128
mortifies,1,4
push,2,5
blood,5,12
lunch,17,35
cow,1,7
worshipin,1,6
sank,3,8
command,1,4
favors,6,22
library,8,20
leaned,20,98
rills,1,2
sighted,1,1
soften,1,6
goot,2,6
grocery,1,4
pranced,6,19
poky,2,4
ought,63,216
tousled,1,7
noisy,1,6
occupied,2,8
opposed,1,4
fretful,2,4
industry,2,4
briskly,6,22
solacement,1,5
cropped,2,6
southernwood,1,3
butterflies,2,6
perched,3,7
rely,1,5
plato,4,9
drove,13,29
flute,2,5
tea,41,145
temporary,1,3
alluded,4,8
admiring,10,27
customs,2,5
cumbrous,1,3
codicils,1,2
sidesaddle,1,1
ted,2,6
bloom,6,9
vainly,2,5
mountain,4,11
dance,24,57
prone,2,12
sant,1,10
coachmen,1,9
evoked,1,8
storks,2,10
aromatic,1,6
ordering,2,9
fonder,2,10
turned,93,507
kisses,4,28
struck,20,123
clerk,2,4
err,1,2
puss,2,3
bronze,2,8
bequeethe,2,8
satisfactory,9,29
wednesday,1,4
board,2,8
medicine,4,13
gathered,16,89
jews,3,7
adjournment,1,4
sorrowful,4,12
headquarters,1,2
anteroom,2,5
pole,3,8
footmen,1,5
jars,1,4
mushroom,1,3
replies,2,7
neglecting,1,1
settin,1,7
benignity,1,6
duck,1,5
preparation,5,16
painful,4,16
alacrity,2,7
mortified,2,7
intelligibly,1,6
marketing,1,5
span,1,4
primmed,2,4
distortions,1,2
grasshopper,2,5
rashness,1,6
displeasure,2,7
reins,6,18
barker,1,3
sakes,2,5
unapproachable,1,1
countryman,1,4
foil,1,3
later,13,29
rummage,4,11
prompted,1,7
suspicious,4,9
assurance,2,6
reads,1,4
ten,12,38
balling,1,2
amy,572,2737
miracles,3,6
gridiron,1,3
recovering,2,3
knit,9,14
immortalize,1,7
telemachus,1,6
yellower,1,5
impress,2,8
disappearing,1,3
gum,1,2
poll,2,5
larches,1,2
starting,2,2
harangue,1,6
flies,1,5
frenchy,1,4
value,9,17
unlucky,3,9
cells,1,1
counsels,2,3
bother,6,6
henpecked,1,8
asserts,1,7
shaggy,1,6
solemnly,5,15
kissed,27,94
color,21,87
suggested,16,88
ready,82,449
honeymoon,5,9
turtle,1,4
lurid,1,3
mince,1,2
natral,1,1
closing,2,6
marry,26,33
kindness,12,28
unfortunate,5,13
famous,10,38
dicks,1,7
tokens,1,6
dessert,1,5
grandson,7,15
french,27,75
gut,2,6
bright,21,93
blarnerying,1,11
sweeper,1,10
missionarys,1,9
remains,3,13
pickles,1,7
disclosing,1,6
demanding,4,15
sharply,15,77
thanks,24,157
mouth,27,167
and,8083,65093
wheels,2,11
patch,1,9
flatter,3,11
sympathize,4,16
pique,2,7
pinned,2,11
abroady,1,4
trust,12,60
expected,14,89
regardless,8,63
native,4,8
ridicule,2,5
barked,1,3
reluctantly,7,20
extinguished,1,1
camphor,1,3
gauzy,1,2
upon,174,461
prattling,1,4
portfolios,1,3
guy,3,4
sends,5,7
writing,26,28
madam,6,11
afternoon,32,85
paraded,1,4
journeys,1,3
floury,1,2
troubled,20,55
survived,1,6
educating,1,5
unmaidenly,3,8
braver,1,3
seats,4,15
songs,9,36
scribblers,1,5
diving,1,4
lamblike,1,3
waking,4,14
youll,70,174
conventionalities,1,5
dudgeon,2,6
unnatural,3,7
sunday,2,3
daviss,1,1
creeping,2,8
divine,9,16
sets,1,5
process,3,10
novelty,1,3
antique,6,25
crackled,1,1
galley,1,5
cigar,4,7
unawares,2,6
stones,2,3
detested,2,5
approval,3,10
hows,1,7
barrels,2,9
footstool,2,9
inconsistency,1,4
roared,2,8
excused,2,7
cyclops,2,2
whippersnappers),1,8
bible,1,7
smoking,2,7
proof,2,9
fibs,1,4
studious,5,18
bobbed,1,2
puts,2,6
postscript,1,6
soonest,1,5
phillips,1,4
filial,1,3
cuddle,1,2
forgetting,17,47
strengthen,1,7
turkquoise,1,6
artful,5,16
pickled,4,11
hospital,5,14
factory,2,8
unusually,21,115
recommendation,1,3
pome,1,2
pies,4,6
raised,1,5
grapes,3,8
receipt,2,5
soothingly,3,6
exclaimed,25,47
hustle,1,7
counters,1,6
easterly,1,5
saddle,5,8
discover,7,15
repeating,3,8
rise,10,35
bounteous,1,2
tried,108,169
bestowed,2,4
alee,1,2
truth,27,68
novel,10,15
objects,1,5
tents,1,4
theodore,5,9
troubles,23,87
any,260,1246
possibility,1,6
inexpressible,1,5
apathy,1,4
borrowing,1,3
pan,6,7
prettily,9,24
eying,1,4
overheard,2,4
ologies,1,2
errand,3,8
risk,2,3
engage,1,1
conferred,3,4
stick,3,5
par,1,4
atom,1,3
size,2,4
speaker,2,5
breakneck,1,6
elsewhere,3,9
rivulets,1,4
billiards,2,7
rail,2,3
rapidity,3,10
hunters,1,3
awoke,1,2
pat,7,13
okay,1,7
atop,1,6
wears,4,13
memorial,2,7
saleratus,1,3
health,16,67
rain,16,104
proposing,2,6
boast,1,4
talked,35,78
power,26,93
carpet,6,23
murdered,1,5
dandy,2,6
gymnastics,3,8
paw,1,2
forgive,29,82
afire,3,4
trimming,3,4
saintliest,1,6
mustache,1,5
thus:,1,4
solemnity,2,5
husbands,5,14
pay,32,112
mismanagment,1,6
playmate,2,6
tries,5,10
aggravating,1,3
seventeen,8,20
rent,2,4
kernels,1,3
weary,2,3
muslin,4,7
grimmer,1,7
bordered,1,6
ursa,1,5
queenstown,1,4
recommended,1,3
pouch,1,2
spends,2,4
brotherhood,1,6
problems,2,7
gaily,7,15
suppers,2,7
beths,52,178
family,98,446
quarreled,2,6
philosophical,4,8
zigzagging,1,3
anguish,4,10
pleasure,46,169
villa,2,5
rocks,2,5
novelist,1,2
middling,1,1
abstracted,1,6
harrow,1,5
giraffes,1,4
whistles,1,3
steadily,4,11
wasnt,40,118
preferring,1,6
peal,2,6
chanting,3,10
monday,4,9
colors,4,13
journey,12,37
playtime,1,9
draft,1,8
inexpressibly,1,7
advancing,1,6
minds,12,39
humbly,5,21
disastrous,1,3
trifles,17,95
angel,12,75
cruelty,1,9
dispelled,1,8
economy,1,7
freedmen,1,6
fault,17,29
wilderness,6,28
bethy,4,13
answer,48,249
wanting,5,24
irresistable,1,5
social,7,11
british,5,10
spacious,1,2
garments,1,1
pities,1,5
borrowed,6,14
married,40,115
thirds,1,2
hemmed,3,10
utensils,1,3
pounded,1,2
held,40,107
loyalty,4,8
summer),1,4
fury,2,4
rodrigo,1,2
example,11,36
gadded,1,6
viz,1,5
peas,1,4
anger,14,28
kindnesses,2,7
arms,43,216
duel,1,2
rite,2,2
dreaded,4,5
leaped,1,1
forests,1,6
scrambling,1,5
frames,1,4
correct,4,11
rotten,2,5
tread,3,5
softhearted,1,6
jaunty,1,5
lasted,6,18
tuneful,1,3
expressions,2,7
manage,14,69
precipice,1,4
ambitions,2,4
nosegay,2,5
offer,24,69
guise,1,8
citron,1,7
manor,1,6
downfall,2,7
blighted,5,16
hell,20,83
thick,12,59
army,11,37
punch,1,5
laboring,3,7
helm,1,3
engaging,3,8
seized,7,25
veiled,1,5
rosebuds,1,4
intelligence,1,3
reverses,1,2
beautiful,50,166
duet,1,8
trifled,1,7
waked,3,11
murillo,1,5
meadows,2,5
dived,2,5
swiftly,1,2
elbows,5,17
protect,1,7
dashwoodss,1,6
fiercely,2,6
martyr,3,9
downs,1,3
red,50,170
help,187,920
moons,1,3
works,12,19
housewifely,5,11
pitied,3,8
elbow,1,5
handing,3,10
luxuriously,4,12
captives,1,2
boats,9,37
committed,1,5
intent,2,5
tapped,2,4
fide,2,3
stronger,4,11
impetuousity,1,5
theyre,1,4
exploit,1,3
temptation,7,18
humble,16,53
emotional,1,7
placidly,2,8
sepia,1,5
nothin,2,5
adieu,3,10
roller,2,5
locked,6,23
mossy,2,6
omen,5,10
scrambled,4,10
travels,2,4
stole,3,7
advantages,1,4
monstrous,1,3
complained,4,8
young,279,967
chimney,4,5
framed,2,3
healthily,1,11
waken,1,10
virtuously,2,10
nurses,2,11
pony,1,7
cymbal,1,6
motion,5,25
rushing,5,25
snap,2,10
treat,14,59
cry,45,332
crowing,1,5
faraway,1,4
pensively,2,4
answers,6,19
rides,5,13
priests,1,10
profit,2,10
audacity,5,20
foreign,11,43
hurrah,1,6
wardrobe,3,11
floor,20,94
scene,18,89
tranquility,2,6
agree,17,115
suspension,1,2
grecian,2,3
tempting,2,8
reversed,1,6
inwardly,1,5
diver,2,5
reduced,2,6
impatiently,8,35
shutting,3,8
veins,1,10
personable,1,9
prophetess,1,8
expedition,2,9
fuss,4,13
mansion,5,19
wakes,3,12
artistic,16,96
whispered,32,182
simmering,3,16
impetuosity,1,5
fust,2,5
ancestors,1,3
washington,13,35
beard,6,18
fold,6,9
accident,7,14
slender,3,8
the,7509,27844
genoa,1,4
sintram,1,3
reached,11,18
world,97,268
backward,1,5
deference,1,4
steadfast,1,3
questions,20,26
sintran,1,1
countenances,1,9
hire,4,12
transfixed,1,7
intend,16,53
recover,9,31
rolled,8,22
proceeding,4,22
expectancy,1,2
audience,12,50
impulse,6,11
handling,1,5
pigs,2,7
attentions,4,15
apt,8,32
clutching,2,3
impressions,2,6
chop,2,5
tomato,1,3
litter,1,2
beside,30,106
deeper,2,3
small,59,111
graduating,1,4
blackbird,2,4
lofty,2,5
pooh,1,1
catholic,2,5
establishment,4,8
princesses,4,8
nursed,4,11
deliciously,1,2
stir,9,14
graduate,1,2
minister,2,2
remove,1,6
maintop,1,5
distasteful,2,7
sorrow,35,116
possessing,3,6
nineteen,4,15
ragamuffins,1,4
insinuation,1,3
fruitless,1,2
invigorating,1,1
wiser,3,7
paragraph,1,4
hammock,3,5
tight,14,31
finished,24,72
bones,2,4
bears,8,15
momma,1,1
owners,1,3
composer,2,3
unseemly,1,1
lennoxs,1,3
disappointing,1,2
than,346,742
colored,20,21
poor,163,324
imperious,2,5
quieted,4,7
classical,2,5
lending,3,6
arrange,4,9
continues,2,7
informal,1,4
exactly,19,72
eve,5,18
pious,2,7
commencement,1,4
assuage,1,3
offended,13,19
thy,3,7
jubilee,2,7
tyrant,2,6
club,12,15
nowhere,2,7
rebellious,4,17
sallie,42,184
devout,1,9
garcons,1,8
blushy,1,7
blesses,1,6
patchwork,2,6
wistfully,9,25
ankle,3,10
despond,2,10
that,1836,10852
roved,2,4
growled,1,2
crying,27,40
consist,1,7
devour,1,6
principles,2,6
clue,2,7
breathless,1,3
rinse,1,2
splendid,58,162
perilously,1,5
horses,13,22
consent,6,16
triumphal,2,5
quickly,23,84
thatched,1,6
chasing,1,5
refresh,5,13
hammered,1,3
nan,2,3
remind,13,49
sped,1,6
emphasis,1,5
estimable,2,5
swollen,2,4
distracting,3,8
remembered,25,101
meadow,1,7
babys,4,11
delivering,1,5
mantelpiece,2,8
nap,5,19
peck,5,24
much,373,2111
values,1,4
composed,14,21
loses,2,4
slouching,1,1
hatbrim,2,5
patronage,1,3
hanged,3,6
busts,3,9
youths,1,8
palais,1,7
angles,1,6
noter,1,5
coachman,1,4
prefer,7,28
charged,2,9
tie,10,36
papas,1,8
quieter,1,7
penwipers,1,6
bumblebee,1,5
tribute,2,5
lessened,3,8
notes,7,19
piling,1,1
discharged,1,8
subjugated,1,7
boiling,2,9
efface,1,5
nephews,3,10
benignant,3,9
admitted,1,2
america,8,31
grieving,1,5
hannahs,10,17
sniffed,3,9
roderigo,12,23
continued,15,67
dowagers,1,7
prospective,1,6
highest,3,11
fountain,3,9
sermon,6,18
latin,5,14
hands,139,596
sanskrit,1,5
closely,6,13
daisey,2,5
freshly,4,14
wailing,3,5
unmistakable,2,5
squall,2,4
blessed,12,25
recitation,1,1
revolution,1,8
goings,1,7
hardship,1,6
magpie,1,5
yonder,1,4
meditated,1,3
refreshment,6,29
handkerchiefs,6,22
embracing,1,6
confidential,6,12
suddenly,48,120
arranged,12,39
stiff,13,51
naughty,13,67
inmates,1,5
consolation,5,9
forbidden,4,10
tower,9,21
tin,10,31
hammer,1,1
resignation,5,11
baked,2,7
preparatory,2,7
tip,2,8
invited,12,44
needed,31,157
large,16,96
pirouettes,1,5
hail,2,6
fidgety,6,10
handkerchief,15,35
never,375,1288
cardiglias,1,6
prinked,1,5
pausing,6,15
valued,6,17
richness,2,4
costumes,4,13
charger,1,5
plagued,2,5
tis,2,4
advertisements,2,4
disturbed,15,40
avigdors,1,6
beast,2,7
steal,3,9
record,3,11
fountains,1,2
touch,15,63
juice,1,6
civilly,2,6
weakened,2,6
speeches,7,16
luxurious,4,13
steam,2,5
deception,1,8
working,16,36
mirror,5,14
bitterly,8,30
hiss,2,5
russets,2,9
glittering,2,3
trotting,3,17
pension,1,8
oblige,1,7
hens,2,8
unbroken,4,12
possession,11,44
fidgets,3,13
pops,1,2
hair,103,563
trod,1,4
docility,2,4
insinuating,1,2
sash,4,4
arrives,1,4
becomes,6,13
assume,2,3
are,487,1440
uplifted,1,8
palette,2,8
uncharitableness,1,6
spotless,1,5
angelic,3,11
nights,2,8
stone,15,61
engel,1,1
manhood,1,3
passenger,1,2
spelling,1,1
nosegays,1,7
substitutes,1,6
frugal,1,5
triumphantly,3,9
approved,2,7
clara,4,5
intends,2,8
mounted,4,7
distressed,3,6
search,3,8
gott,4,13
baker,1,2
mermaid,2,2
ark,1,4
action,2,4
susies,1,2
illustrating,1,1
solid,2,7
document,2,6
difficulty,7,17
amuse,24,61
riding,8,29
actress,2,7
sofas,1,3
trifle,19,36
arm,51,145
dreaminess,1,8
deserting,1,7
jeameses,1,6
generosity,2,9
impossibilities,1,4
muslins,1,3
poplins,1,2
recesses,2,3
propitious,3,4
illusions,1,1
trop,1,10
prose,1,9
resartus,1,8
beholder,1,7
roughened,1,6
scuppers,1,5
blot,2,6
oppressed,2,9
plays,4,13
fond,37,226
rations,1,3
skirts,8,14
fear,42,107
superannuated,1,7
chaise,1,6
furnishing,1,5
awaked,1,4
ordeal,1,3
compared,4,14
affectionate,11,42
peg,1,3
mystified,1,2
blow,10,23
didactic,1,6
trot,2,7
jaws,1,4
arrived,12,29
art,23,88
account,12,47
blots,2,7
indifferent,5,13
understanding,2,5
juicy,1,3
creatures,11,48
directions,3,8
prison,3,5
lawrence,2,3
devote,5,10
relishin,1,6
embroidery,2,7
approves,1,4
corridor,1,3
flurry,7,15
afar,3,8
affability,1,9
anglais,1,8
markets,1,7
grundy,3,12
mounting,2,7
assuaged,1,4
became,21,82
hoods,1,2
fretting,3,7
drawbacks,1,4
slap,4,7
reveling,1,2
flora,1,1
illustrated,1,5
pen,14,20
powdering,1,3
flattered,8,23
sugarplums,1,1
ensue,1,4
laughin,1,3
improvement,1,2
sketching,4,11
lance,1,3
handiwork,1,2
fairness,1,1
employment,2,9
responded,1,7
blotted,3,12
seated,3,7
malaprop,2,9
champagne,2,4
terror,3,12
incantation,1,1
played,26,26
frothy,1,5
sensation,5,11
miles,5,12
fleet,2,4
cup,7,23
diana,1,5
acquiesced,1,4
black,45,66
coming,55,133
pet,20,68
hits,1,4
debts,3,6
circle,5,11
replaced,4,12
posted,1,3
worrying,3,6
people,143,363
classic,1,7
hastened,2,7
girlish,10,24
occasional,6,17
prancing,4,15
chairs,9,40
cut,27,149
irregular,1,9
clutch,2,10
rejoice,2,10
exchange,2,8
prosy,1,5
sweeter,7,31
stood,85,304
choir,2,10
washing,7,26
fusss,1,3
splendors,2,4
sleighing,1,1
immortality,2,5
bridegrooms,1,3
bottom,10,19
breathe,2,2
attend,8,11
drinking,2,5
somebody,9,24
unknown,3,6
squalled,2,7
directing,1,5
intensely,2,7
flatteringly,1,3
rustled,3,12
ours,9,47
illuminated,4,6
hitch,1,2
capacious,2,4
church,5,13
barricade,4,13
instinctively,5,17
greatheart,1,6
dripping,2,6
greatest,9,29
ask,80,359
complaining,3,7
cried,154,887
beseechingly,2,7
madames,1,5
snodgrass,11,14
desired,10,31
letter,53,172
fussy,3,8
distaff,1,6
peek,1,5
remorsefully,2,6
cents,1,3
stool,4,13
winter,25,104
unmasked,1,3
anecdotes,1,2
careful,10,21
valentines,1,9
naughtinesses,1,8
loverly,2,8
infants,3,10
feminine,8,27
schooner,1,4
clash,2,8
letters,44,214
year,40,215
nevertheless,4,11
procured,1,7
stores,5,16
pupil,5,19
food,8,27
bolder,1,3
paths,2,9
jingling,1,1
figs,1,17
providence,1,16
vaults,1,15
laddie,1,14
gushing,1,13
madonnas,1,12
ingenious,2,17
stoop,3,21
rejoiced,5,33
exile,2,10
relief,14,75
earwiggy,1,6
former,7,75
hatchet,1,4
caress,2,10
lad,14,134
vevay,6,62
worshipers,1,10
illustration,2,10
beware,1,8
nods,3,14
acting,3,10
chirping,2,10
adopt,2,8
peep,9,51
melody,5,24
trotted,2,10
deaconed,1,2
furbish,1,1
whirlpool,1,2
kindlier,1,1
posed,1,4
breaths,1,3
hovels,1,2
fears,14,26
tropical,1,3
overhead,5,9
effort,18,34
avoid,3,8
blind,6,15
grater,1,4
owned,2,7
universal,2,4
clasp,2,7
schoolbooks,1,8
flowerpot,1,7
dotted,1,6
scotch,1,5
buggy,1,4
approving,10,21
fool,9,24
friendship,11,42
loitering,1,6
null,1,5
bewildered,10,16
deficiencies,2,6
staying,2,6
carrying,3,11
error,1,12
knot,2,12
deranged,1,10
saltspoons,1,9
blade,1,8
narrowly,2,13
cries,2,9
class,7,39
rang,6,23
redowa,2,13
resolved,22,165
maiden,7,66
journal,2,7
blondchen,1,5
vellum,1,4
hospitable,8,25
stirred,4,11
desires,3,13
darns,1,11
rogue,1,10
indignant,3,13
simply,7,28
scarlet,17,72
outlay,2,11
quaver,2,9
collect,2,11
reproving,1,3
proposed,16,135
pretty,122,1139
dandelions,1,9
fringed,2,10
weaker,2,9
perplexed,2,7
(not,2,7
chatted,4,12
tremendously,3,11
lap,21,111
know,317,1853
waistcoats,1,4
henshaw,1,3
rank,4,11
kingsley,1,1
flights,1,4
formed,1,3
rid,2,4
stored,4,10
containing,1,7
flatirons,2,7
stunning,1,5
breeding,4,13
petulantly,6,20
ferdinando,1,2
foot,19,86
bookay,1,6
fascinating,2,7
ahem,1,4
prime,5,19
johnsonian,1,2
lottchen,2,2
conflicting,1,3
rig,3,5
business,28,70
port,1,10
florally,1,9
roundabout,1,8
mustnt,9,22
cutter,3,8
balloon,2,10
eye,34,183
skill,15,94
headed,5,17
fence,9,65
stupide,1,8
goodhumoredly,1,7
aloft,2,9
contempt,2,9
law,4,15
crossing,2,8
ate,9,32
youre,26,116
superiority,1,7
grated,1,6
rivoli,1,5
silenced,1,4
privations,1,3
owner,3,11
receive,15,69
households,1,3
rest,76,89
lay,69,146
attire,1,4
nutting,1,3
babytending,1,2
trees,6,12
howling,2,4
gondola,2,3
inspiration,7,15
publique,1,7
unfolded,2,8
trudged,2,8
disposition,1,4
longer,20,81
fifth,2,7
refined,2,7
libitum,1,9
lands,1,8
emperor,2,8
countryseats,1,6
vexed,2,9
sprouted,1,4
cabinet,2,5
castle,22,86
considered,23,121
omit,1,5
suavity,1,4
skillfully,2,6
considering,1,2
peppery,2,6
separation,3,8
manuscript,8,19
revel,9,24
wistful,10,38
destroy,2,7
basket,24,124
olive,1,1
illuminations,1,11
beasts,2,12
storeroom,1,9
hospitality,3,16
exceed,1,7
chick,3,18
thomas,1,5
tuned,1,4
tramping,4,20
proud,43,265
borne,7,64
ambiguity,1,7
hospitably,2,7
contested,1,5
contributions,6,19
virtuous,4,15
rocking,6,22
sorry,49,223
tracing,1,9
shoveled,2,9
beautified,3,12
prisms,1,6
provides,1,5
gardener,1,4
organs,1,3
unfortunately,8,41
simple,28,159
aprons,2,2
russians,1,5
boathouse,1,4
respectable,8,18
mannered,1,2
yours,28,94
neatness,1,9
remarked,3,10
league,1,7
snivel,1,6
damage,3,8
weakness,2,5
retorted,4,14
stops,3,10
adopted,2,10
dorcas,1,5
records,1,4
hale,2,5
swallows,1,2
cream,13,25
muffled,3,8
riz,2,6
cockle,1,4
gratitude,14,45
feast,12,49
half,117,604
picters,1,6
punished,3,8
choke,3,8
snipping,1,3
thee,6,19
dusters,2,6
swartz,1,8
proverbially,1,7
startle,1,6
mabel,1,5
conclude,1,4
brocades,2,6
occurred,13,39
longed,27,120
snoods,1,4
refreshments,2,4
benefactors,1,2
belsham,3,3
wanderers,2,6
frowned,3,7
vexes,1,3
drifting,2,5
eldest,4,8
transported,1,6
marys,1,5
fifty,7,15
maybe,5,13
strayed,3,10
informed,4,11
nation,5,9
major,4,9
tottered,1,3
hall,30,100
happiness,34,158
skirt),1,8
waste,8,19
aides,1,6
inch,4,10
desks,1,4
acknowledgement,1,3
drive,24,137
frizzle,3,10
aboard,2,6
rigging,1,4
cowardly,1,3
tunes,1,2
idols,2,6
halo,2,11
beautifier,1,9
staggered,2,11
heartens,1,7
among,45,173
freezing,1,5
delighted,19,93
hurry,14,81
after,258,1840
them,505,4036
bumps,1,9
tapers,1,8
coxcomb,1,7
primer,1,6
provided,3,9
ned,23,54
controlling,1,3
save,15,76
then,370,2269
grievance,1,2
hither,3,3
glare,1,8
request,2,8
exact,2,8
inequality,1,5
revived,3,11
superior,5,20
adore,3,14
gown,16,86
grandchild,1,7
cushioned,1,6
entrancingly,1,5
relics,6,17
post,14,36
reclined,1,2
elizabeth,2,3
aisles,1,9
disaster,1,8
unacknowledged,1,7
engagement,3,12
mightily,2,7
snuffbox,1,4
gustave,1,3
yourself,53,275
threatening,4,15
purchasers,1,4
folds,5,9
pile,7,13
marched,13,29
brains,2,3
unbecoming,1,1
replace,1,5
respectably,1,4
james,4,10
prink,1,2
hugged,7,29
courtyard,1,8
sadder,1,7
piquante,2,7
akimbo,1,5
fascination,1,4
byplay,1,3
smashed,3,7
posy,4,11
refreshed,2,4
reconciled,2,3
themselves,46,120
uncertain,1,5
adjourn,1,4
guess,15,35
invalid,8,22
finger,17,73
sleeve,1,14
coiffures,1,13
mollusks,1,12
anni,1,11
praying,1,10
choky,2,13
execution,2,12
precisely,1,7
guest,8,36
thrown,7,49
shaken,6,44
lived,13,82
shopping,10,96
they,706,6781
decayed,1,7
squirmers,1,6
gummidge,2,7
descended,2,6
latest,4,15
sadden,2,7
knowing,20,96
confusion,7,8
summerlike,1,1
wages,2,6
duke,2,5
tangled,1,3
catch,12,27
announced,4,11
marchen,1,8
blown,7,15
bandboxes,2,7
bluggage,1,5
griefs,1,4
prove,9,43
leaning,21,115
paper,62,385
print,5,6
net,2,2
givest,1,4
growed,1,3
vow,1,2
build,2,3
crossed,1,8
slits,1,7
goethes,1,6
exemplary,1,5
shifts,1,4
harms,2,8
explode,1,2
withering,1,1
freaks,1,6
desecrate,1,5
lackadiasical,1,4
whispering,10,23
here,141,429
new,181,748
motherhood,1,7
feats,1,6
feasting,1,5
poring,1,4
blows,4,12
lacings,2,4
marches,13,48
spin,2,5
lamentation,1,3
supported,1,2
beautifully,13,33
tares,2,4
flirtations,2,3
everything,87,136
honestly,7,8
calling,14,24
burglar,1,2
obeying,2,2
surrender,1,5
brutal,1,4
paddled,1,3
vases,8,16
claus,1,1
attacked,1,5
scant,1,4
elders,3,7
drama,2,4
lives,18,56
documents,1,6
towered,1,5
pinafore,8,20
plants,1,3
unhurt,1,2
theyll,7,23
position,8,10
honored,3,6
toward,30,73
richest,2,6
smartly,2,6
hero,5,15
rushes,2,3
lovelocks,1,1
renounced,2,10
aimlessly,1,8
tough,1,7
dropiscal,1,6
pronunciation,3,11
roundness,1,4
repast,2,8
dustpan,1,2
gem:,1,1
bernard,1,5
sayings,1,4
nuns,2,4
stammered,3,4
killing,2,3
appearing,1,6
afghan,3,8
prettier,7,13
crosser,1,3
sympathy,12,45
hearty,21,101
feed,6,10
hers,14,29
built,4,12
latter,7,26
pots,8,32
criticism,3,8
grief,13,24
method,2,7
steep,1,3
mademoiselle,10,43
effect,23,102
uncles,1,2
spelling:,1,1
plodding,1,8
philanthropic,1,7
meggy,1,6
catnip,1,5
store,6,21
slighting,1,3
humiliation,1,2
tumble,6,26
sixtieth,1,8
skein,1,7
alls,1,6
boulevard,1,5
detained,3,10
postilions,1,3
loneliness,7,33
accustomed,5,15
homer,1,8
graver,2,9
brusque,2,7
attempt,13,50
homesick,7,33
pace,9,35
youth,20,75
hearts,47,246
sequestered,1,6
hansom,1,5
reflected,3,8
badness,1,3
homes,5,13
agonizing,1,1
pocketed,1,8
hailed,3,11
retreating,1,6
charmante,1,5
larks,6,22
hearted,9,44
chief,12,64
sorts,35,214
dodo,4,9
soreness,1,5
flour,1,4
skins,1,3
colonel,3,4
feel,103,372
distinctly,1,8
stork,1,7
threads,1,6
jones,1,5
arrival,2,5
pedals,1,3
wondering,20,67
shrubs,2,5
slopes,1,4
witnessed,2,4
hearers,1,2
passionately,4,7
gravel,1,9
embodied,1,8
widowed,1,7
businesslike,1,6
pack,2,6
storm,8,22
millions,2,6
series,2,4
rushed,16,75
pleasuring,1,5
homey,1,4
calmness,1,3
politely,2,6
bottle,11,15
jar,3,6
jackets,3,7
tomorrow,23,47
chrysanthemums,2,3
overnight,1,10
dictate,1,9
bumping,1,8
fling,3,13
ideas,13,54
pie,4,16
glass,21,85
anon,2,7
pedro,6,11
minute,123,923
management,5,6
warble,1,1
couch,2,7
harming,1,5
pig,2,7
nutmeg,2,6
feet,47,161
hearth,6,16
beginnest,1,6
founded,1,5
hearten,1,4
railroads,1,3
hand,157,505
laughing,44,161
throve,1,5
arts,1,4
slept,7,14
wrathfully,1,2
dreadfully,15,43
mechanical,2,5
cherub,3,5
frankly,5,8
dull,17,41
commended,1,10
montreux,1,9
sticking,2,9
boating,4,12
prostrate,1,6
hang,7,28
laurie,548,2432
actors,3,5
fork,1,2
stop,41,279
pyramids,1,4
cheeriness,1,3
sentence,8,22
fifteen,10,22
element,5,12
hurts,1,7
banner,2,9
form,5,21
leaves,17,66
apart,13,67
conduct,2,9
beauty,39,260
filigree,1,10
routed,1,9
trace,2,11
ambitious,13,46
common,9,42
grandfathers,7,35
pin,5,22
promise,29,200
story,68,512
dearies,2,5
inmate,1,3
womankind,2,3
occasioned,1,1
junoesque,1,8
turvey,1,7
persuasion,2,9
sloped,1,5
pip,8,11
drowned,1,3
dungeons,1,2
thought,202,1144
thrills,1,6
numbered,1,5
coaches,1,4
cornelius,1,3
established,1,2
shouted,2,7
kenilworth,1,7
offers,5,12
phenomenon,1,5
smart,6,16
respectful,8,26
demeanor,2,6
procession,7,38
effigy,1,10
unrequited,1,9
englishmen,1,8
scarabei,1,7
rattlepated,2,7
bewilder,1,5
mathematics,2,10
artificial,1,3
asleep,32,197
personage,1,1
fort,2,6
emil,4,9
apology,5,7
exultation,1,2
paris,12,41
decision,7,12
effectually,4,10
nge,1,4
pour,2,7
relished,1,2
hastily,11,48
wrathful,3,6
patronizing,4,8
disdainful,1,2
ceiling,1,1
recollections,2,12
imposing,2,12
hans,1,9
duly,1,8
pharaohs,1,7
privileges,1,6
beforehand,3,11
blushing,4,18
insulted,3,18
ladder,5,30
chains,4,13
manliest,1,5
moan,3,6
awe,1,3
carved,3,10
wisdom,6,17
pine,1,3
drank,5,7
laughed,79,194
alteration,1,5
pummelled,1,4
honest,12,25
peeped,13,32
worry,17,56
cuff,2,4
blanketed,1,2
broad,7,13
leaved,1,6
longings,2,6
subsided,9,18
burning,7,21
apiece,4,14
performances,5,19
greatness,1,4
sidling,1,3
homely,3,7
strongly,4,9
threshold,4,6
